 ms_accelerometer_x, ms_accelerometer_y, ms_accelerometer_z,outcome
-0.12890625,-0.55493164,0.7604981,NQ
-0.05908203,-0.47021484,0.7465821,NQ
-0.05908203,-0.47021484,0.7465821,NQ
-0.033935547,-0.3850098,0.72167975,NQ
-0.03881836,-0.40161133,0.59936523,NQ
0.009033203,-0.36938477,0.5661621,NQ
0.1262207,-0.42211914,0.47045898,NQ
0.20507812,-0.49316406,0.7260743,NQ
0.28100586,-0.16650392,0.623291,NQ
0.25830078,-0.42578125,0.5192871,NQ
0.32958984,-0.44384766,0.546875,NQ
0.38964844,-0.35375977,0.5649414,NQ
0.5222168,-0.2524414,0.5905762,NQ
0.5354004,-0.3044434,0.83520514,NQ
0.51000977,-0.35888672,0.9782715,NQ
0.41796878,-0.068603516,1.3146973,NQ
0.3850098,0.09057618,1.3095703,NQ
0.3515625,0.55810547,1.39209,NQ
0.35375977,0.670166,1.1640625,NQ
0.53930664,0.61840826,0.8815918,NQ
0.77783203,0.7314453,0.6403809,NQ
0.7744141,0.14990234,0.43945312,NQ
1.0166016,0.4086914,0.07421875,NQ
1.0756836,0.057617188,0.049804688,NQ
1.2131348,-0.8144531,0.15356445,NQ
1.3935548,-0.236084,0.31982425,NQ
0.9284668,-0.20678712,0.20727539,NQ
0.94677734,0.048095703,0.7207031,NQ
1.5373535,0.33129883,-0.20263672,NQ
0.58984375,-0.20043945,0.16845703,NQ
0.58984375,-0.20043945,0.16845703,NQ
1.0979004,-0.29370117,-0.042236328,NQ
0.99658203,-0.44018555,0.20483398,NQ
0.99658203,-0.44018555,0.20483398,NQ
0.84936523,-0.35009766,0.17260742,NQ
0.8942871,-0.69189453,0.001464844,NQ
0.93530273,-0.7116699,0.040283203,NQ
1.0183105,-0.43798828,-0.008544922,NQ
1.0036621,-0.085449226,0.37402347,NQ
0.9909668,-0.08764649,0.42260742,NQ
0.8288574,-0.2783203,0.34448242,NQ
0.95605475,-0.7268067,0.5756836,NQ
0.86279297,-0.7729493,0.35668945,NQ
0.75634766,-0.7717285,-0.030761719,NQ
0.5949707,-0.5632324,0.13598633,NQ
0.61450195,-0.60742193,0.080078125,NQ
0.6726075,-0.70214844,-0.23925781,NQ
0.828125,-1.0151367,-0.03100586,NQ
0.9616699,-1.6110841,0.22680664,NQ
1.0180664,-1.2285156,0.15625001,NQ
0.8947754,-0.119873054,-0.05419922,NQ
1.1135254,-0.5126953,0.23681642,NQ
1.2207032,-0.52612305,0.27783203,NQ
1.1818848,0.13671875,-0.51538086,NQ
1.0534668,0.7536621,0.40112308,NQ
1.21875,0.9382324,-0.25390625,NQ
1.2805176,0.35888672,0.13110352,NQ
1.3583986,0.76953125,-0.24389648,NQ
1.5446777,0.068847656,-0.000732422,NQ
2.4157717,0.054443363,-0.48632812,NQ
2.2888184,-0.033447266,-0.08764649,NQ
2.2888184,-0.033447266,-0.08764649,NQ
1.822754,-0.030761719,-0.32836914,NQ
1.4819336,-0.096191406,-0.39208984,NQ
1.0534668,0.000488281,-0.24707033,NQ
0.5661621,0.1555176,0.107177734,NQ
0.45996094,0.125,0.1657715,NQ
0.3166504,-0.015625,0.10668946,NQ
0.17675783,-0.171875,0.0690918,NQ
0.17309572,-0.18310547,0.06738281,NQ
0.19091797,-0.1616211,0.04125977,NQ
0.48291016,0.19873048,-0.006591797,NQ
0.6555176,0.3166504,0.14916992,NQ
0.6867676,0.29174805,0.17309572,NQ
1.0119629,0.236084,0.12719727,NQ
1.4194336,-0.029296875,0.030029297,NQ
1.5925293,-0.051757812,-0.014404297,NQ
2.251709,0.18432617,-0.25927734,NQ
2.0439453,0.5480957,-0.70458984,NQ
1.8645021,0.69433594,-0.62597656,NQ
1.3334962,0.67944336,0.11181641,NQ
1.5222168,0.34643555,0.17822267,NQ
1.4533691,0.69873047,-0.18408205,NQ
1.4533691,0.69873047,-0.18408205,NQ
1.232422,0.53393555,-0.3615723,NQ
1.1726074,0.4055176,-0.21313477,NQ
0.7783203,0.19848633,0.06201172,NQ
0.6704102,0.22631836,0.04125977,NQ
0.720459,0.2680664,-0.008544922,NQ
0.75903326,0.2902832,-0.017333984,NQ
0.9177246,0.31933594,0.13647461,NQ
0.9265137,0.31030276,0.2788086,NQ
0.9460449,0.27685547,0.34643555,NQ
1.0390625,0.2253418,0.37231445,NQ
1.1604004,0.234375,0.39746097,NQ
1.2587892,0.21337892,0.42285156,NQ
1.3037109,0.028564453,0.5488281,NQ
1.2299805,-0.0715332,0.5349121,NQ
1.0683594,-0.12841797,0.5078125,NQ
0.9199219,-0.13867188,0.484375,NQ
0.66528326,-0.057617188,0.3947754,NQ
0.66528326,-0.057617188,0.3947754,NQ
0.64868164,0.12817383,0.38378906,NQ
0.7770996,0.1616211,0.33007815,NQ
0.86279297,0.140625,0.30126953,NQ
1.0505371,0.13867188,0.28759766,NQ
1.3798828,0.19140626,0.2902832,NQ
1.201416,0.2355957,0.36083987,NQ
1.0808105,0.2043457,0.35620117,NQ
0.9736329,0.20092775,0.3244629,NQ
0.9550781,0.17260742,0.29052734,NQ
0.9472657,0.11230469,0.19653322,NQ
0.9414063,0.09887695,0.009277344,NQ
0.93334967,0.099121094,-0.010253906,NQ
0.95043945,0.19604492,0.022705078,NQ
0.91210943,0.30615234,0.046875,NQ
0.864502,0.3618164,0.07592774,NQ
0.828125,0.39453128,0.15600586,NQ
0.8027344,0.3017578,0.25024414,NQ
0.77563477,0.30493164,0.23120117,NQ
0.77197266,0.26538086,0.21630861,NQ
0.878418,0.29296875,0.42114258,NQ
0.9707032,0.18774416,0.50683594,NQ
1.020752,0.16357423,0.4658203,NQ
1.2448732,0.27954102,0.4621582,NQ
1.253418,0.30541992,0.4008789,NQ
1.1437988,0.27270508,0.32543945,NQ
0.97631836,0.17114258,0.24975586,NQ
1.0012207,0.1789551,0.26904297,NQ
1.0839844,0.2126465,0.28808594,NQ
1.2058105,0.22705078,0.31933594,NQ
1.2639161,0.118896484,0.28393555,NQ
1.2307129,0.060058594,0.24780275,NQ
1.0644531,0.008789063,0.15014648,NQ
0.98681647,0.03881836,0.11035157,NQ
0.9348145,0.06542969,0.08129883,NQ
0.86987305,0.12158203,0.08496094,NQ
0.84643555,0.15478517,0.096435554,NQ
0.74145514,0.17016603,0.10009766,NQ
0.74145514,0.17016603,0.10009766,NQ
0.77514654,0.20141602,0.1525879,NQ
0.8342285,0.15454102,0.12011719,NQ
0.8342285,0.15454102,0.12011719,NQ
0.90258795,0.13476562,0.21191408,NQ
0.90258795,0.13476562,0.21191408,NQ
1.161377,0.1850586,0.30615234,NQ
1.0136719,0.19262695,0.38964844,NQ
0.8100586,0.1574707,0.35913086,NQ
0.8713379,0.17675783,0.35839844,NQ
1.1003418,0.22485352,0.4055176,NQ
1.1806641,0.119873054,0.3579102,NQ
1.1020508,0.084228516,0.36621094,NQ
0.90991217,0.12231445,0.37304688,NQ
0.8710938,0.19458008,0.36621094,NQ
0.861084,0.2290039,0.36132812,NQ
0.803711,0.29003906,0.3947754,NQ
0.80908203,0.25732422,0.38647464,NQ
0.8339844,0.24951172,0.38183594,NQ
0.91577154,0.25097656,0.3916016,NQ
0.9470215,0.24853517,0.38232422,NQ
0.9667969,0.23681642,0.3876953,NQ
0.98999023,0.17675783,0.3520508,NQ
1.0126953,0.14086914,0.31250003,NQ
1.0996094,0.13623047,0.29907227,NQ
1.2592773,0.11743164,0.3112793,NQ
1.1264648,0.100830086,0.29516602,NQ
1.0124512,0.11035157,0.26708984,NQ
0.9536133,0.13378906,0.23071289,NQ
0.9484863,0.15893555,0.17626953,NQ
0.9279785,0.17041016,0.16699219,NQ
0.89990234,0.16455078,0.16748047,NQ
0.8898926,0.12231445,0.14672852,NQ
0.88623047,0.1303711,0.13012695,NQ
0.984375,0.19628906,0.17651367,NQ
0.984375,0.19628906,0.17651367,NQ
0.91650397,0.17456056,0.15625001,NQ
0.91650397,0.17456056,0.15625001,NQ
0.91650397,0.17456056,0.15625001,NQ
0.91650397,0.17456056,0.15625001,NQ
0.91650397,0.17456056,0.15625001,NQ
0.94018555,0.14404297,0.1508789,NQ
0.9667969,0.14746094,0.17309572,NQ
1.0280762,0.15136719,0.19213869,NQ
1.0109863,0.14331055,0.19653322,NQ
0.97998047,0.15991212,0.22460938,NQ
1.0144043,0.14892578,0.2536621,NQ
1.0070801,0.1394043,0.2475586,NQ
0.9479981,0.1418457,0.25,NQ
0.9538575,0.123046875,0.23681642,NQ
0.9538575,0.123046875,0.23681642,NQ
0.92041016,0.15161133,0.23803711,NQ
0.9265137,0.15356445,0.2421875,NQ
0.96557623,0.1381836,0.32666016,NQ
0.9782715,0.10009766,0.25439453,NQ
0.93896484,0.12768555,0.24975586,NQ
0.90063477,0.18774416,0.34375,NQ
0.8898926,0.21411134,0.35375977,NQ
0.88623047,0.21655273,0.35424808,NQ
0.9377442,0.19921875,0.36767578,NQ
0.9340821,0.17089845,0.37353516,NQ
0.8918457,0.15527344,0.3413086,NQ
0.85937506,0.16723634,0.31567383,NQ
0.8186035,0.1706543,0.29907227,NQ
0.83886725,0.27490234,0.33081058,NQ
0.88842773,0.16137697,0.37329105,NQ
0.91186523,0.20336914,0.39013675,NQ
0.9375,0.2055664,0.3852539,NQ
0.9819336,0.19116211,0.37915042,NQ
0.9951172,0.12792969,0.3413086,NQ
1.0021973,0.108154304,0.3249512,NQ
1.0393066,0.083496094,0.36694336,NQ
1.1618652,0.019042969,0.2980957,NQ
1.0788574,0.002197266,0.26831055,NQ
1.0788574,0.002197266,0.26831055,NQ
0.9484863,0.05493164,0.23144531,NQ
0.9682617,0.10156251,0.1958008,NQ
1.0195312,0.13671875,0.1958008,NQ
1.0737305,0.17871094,0.21606445,NQ
0.77148443,0.1472168,0.1652832,NQ
0.7207031,0.099853516,0.084716804,NQ
0.75537115,0.09814453,0.058837894,NQ
0.7885742,0.118896484,0.0625,NQ
0.9074707,0.17553711,0.100830086,NQ
0.91967773,0.18481447,0.11206055,NQ
1.0598145,0.2126465,0.13061523,NQ
1.0471191,0.20092775,0.14575195,NQ
1.0466309,0.23852539,0.21484376,NQ
0.95996094,0.22656251,0.2668457,NQ
0.9519043,0.23144531,0.29296875,NQ
0.96923834,0.21435547,0.33959964,NQ
1.119873,0.13549805,0.3503418,NQ
1.1748047,0.15405275,0.3779297,NQ
1.0700684,0.08642578,0.35839844,NQ
1.0395508,0.072509766,0.35742188,NQ
0.9189453,0.15405275,0.37963867,NQ
0.90063477,0.20800781,0.3952637,NQ
0.9248047,0.2607422,0.45385745,NQ
0.875,0.11376953,0.3503418,NQ
0.8251953,0.048095703,0.31616214,NQ
0.82006836,0.04931641,0.3076172,NQ
0.8781738,0.18139648,0.30200195,NQ
0.88378906,0.21289062,0.29833984,NQ
0.8947754,0.25146484,0.29345703,NQ
0.970459,0.26293945,0.33203125,NQ
0.9790039,0.2175293,0.33251953,NQ
0.95947266,0.20336914,0.32006836,NQ
0.9602051,0.14135742,0.26831055,NQ
0.9370118,0.10107422,0.22485352,NQ
0.9040528,0.059570316,0.18798828,NQ
0.878418,0.08032227,0.19287111,NQ
0.890625,0.06567383,0.15795898,NQ
1.0114746,0.07055664,0.140625,NQ
1.0852051,0.15454102,0.21362305,NQ
1.3154297,0.14575195,0.20458986,NQ
1.0402832,0.1472168,0.23730469,NQ
0.9440918,0.07080078,0.1723633,NQ
0.842041,0.13256836,0.18310547,NQ
0.74902344,0.16650392,0.25146484,NQ
0.7126465,0.16284181,0.25927734,NQ
0.69165045,0.1237793,0.23730469,NQ
0.70288086,0.11401368,0.21679688,NQ
0.8747559,0.1958008,0.27148438,NQ
0.9885254,0.21386719,0.30737308,NQ
1.0673828,0.18041994,0.23364258,NQ
1.0983887,0.1472168,0.16674805,NQ
1.0795898,0.12670898,0.067871094,NQ
1.0185547,0.09838867,0.05029297,NQ
1.0454102,0.104492195,0.08691407,NQ
1.0454102,0.104492195,0.08691407,NQ
1.0454102,0.104492195,0.08691407,NQ
1.0524902,0.16723634,0.08837891,NQ
1.0656738,0.18798828,0.03833008,NQ
1.0979004,0.11328126,0.003173828,NQ
1.045166,0.033203125,0.051513676,NQ
0.8308106,0.16918945,0.49291992,NQ
0.9067383,-0.07592774,0.44091797,NQ
0.9067383,-0.07592774,0.44091797,NQ
0.8535157,-0.18115236,0.2980957,NQ
0.5461426,0.10498047,-0.07055664,NQ
0.4375,0.09423829,-0.62597656,NQ
0.4421387,0.30224612,-0.42700195,NQ
0.57910156,0.44140628,-0.3071289,NQ
0.7155762,0.2211914,-0.69824225,NQ
0.7211914,0.3408203,-0.8273926,Q
1.1787109,0.2758789,0.012207031,Q
0.8681641,0.7763672,0.05029297,Q
0.8681641,0.7763672,0.05029297,Q
0.7624512,-0.5961914,0.052490234,Q
0.392334,-0.27368164,0.14355469,Q
0.4724121,-0.2763672,0.51586914,Q
0.4716797,-0.75219727,0.095458984,Q
0.21411134,0.13256836,0.21850587,Q
0.44311523,-0.4975586,0.6103516,Q
0.26586914,0.548584,0.048583988,Q
1.8813478,-0.6958008,0.80249023,Q
2.7087405,-0.14501953,3.1174319,Q
4.8022466,0.8581543,1.0693359,Q
-0.52490234,0.36572266,-0.76489264,Q
-1.1584473,-0.9677735,-0.90258795,Q
1.8969727,1.5634767,-0.28222656,Q
-0.64575195,-1.0720215,-0.13330078,Q
-1.9572754,-2.3847656,1.5144044,Q
-0.94262695,1.9584961,1.5336914,Q
0.87524414,2.1867676,0.9555664,Q
0.16308594,0.5588379,1.3779297,Q
-0.17285156,0.49609375,1.607422,Q
0.5280762,0.23144531,0.82495123,Q
0.13891602,0.2023926,0.45141602,Q
0.8173828,0.74121094,0.64770514,NQ
-0.13232422,-0.018066406,0.24707033,NQ
-2.6354983,-0.42749026,0.3447266,NQ
-3.1923828,0.171875,0.010253906,NQ
-0.95581055,0.5996094,-0.15429688,NQ
-0.72924805,0.40527344,0.030273438,NQ
-0.16210939,0.14111328,0.08666992,NQ
-0.40649414,0.12988281,0.037353516,NQ
-0.34350586,0.07055664,-0.060058594,NQ
-0.7141113,0.22509767,0.24829102,NQ
-1.0283203,0.53930664,0.7351074,NQ
-0.7033692,0.5974121,0.7734375,NQ
-0.54541016,0.5300293,0.6296387,NQ
-0.29858398,0.29785156,0.70581055,NQ
-0.13012695,0.3737793,0.80200195,NQ
0.09082031,0.91552734,0.62768555,NQ
0.025390627,0.87548834,0.65795904,NQ
0.10961915,1.2902833,0.99267584,NQ
0.13208008,1.2263184,1.0134277,NQ
-0.092285156,0.7070313,0.6972656,NQ
-0.14819336,0.59643555,0.6972656,NQ
-0.089111336,0.51220703,0.72167975,NQ
-0.020263674,0.39501953,0.5727539,NQ
-0.017822266,0.29492188,0.66088873,NQ
-0.08837891,0.9404297,1.0432129,NQ
-0.14746094,1.1567383,1.354248,NQ
-0.14404297,0.5463867,1.0551758,NQ
0.030273438,0.38330078,0.717041,NQ
-0.10595704,0.27392578,0.6069336,NQ
-0.01928711,0.4584961,0.8317871,NQ
-0.03149414,0.3989258,0.8806153,NQ
-0.14331055,0.13769531,0.79272467,NQ
-0.17944336,0.24145508,0.97949225,NQ
-0.18798828,0.3408203,1.0654297,NQ
-0.20996094,0.4318848,1.0605469,NQ
-0.19628906,0.16210939,0.8364258,NQ
-0.1525879,0.21508789,0.85864264,NQ
-0.096435554,0.32080078,0.8635254,NQ
-0.118652344,0.19262695,0.87280273,NQ
-0.14086914,0.25561523,0.8637696,NQ
-0.21533203,0.296875,1.0864258,NQ
-0.24145508,0.44091797,1.0878906,NQ
-0.30249023,0.51538086,1.0024414,NQ
-0.32666016,0.3713379,0.81250006,NQ
-0.2692871,0.40600586,0.82470703,NQ
-0.21704103,0.48022464,0.8342285,NQ
-0.118652344,0.6469727,1.0737305,NQ
-0.058837894,0.73095703,1.1313477,NQ
-0.04248047,0.6525879,1.1037598,NQ
-0.108154304,0.61181647,1.048584,NQ
-0.11230469,0.62841797,1.0410156,NQ
-0.07055664,0.57250977,0.9953613,NQ
-0.025878906,0.5571289,0.92041016,NQ
-0.006835938,0.5644531,0.907959,NQ
0.11352539,0.6906738,0.85961914,NQ
0.1616211,0.46704105,0.9562988,NQ
0.16186523,0.45922852,0.94970703,NQ
0.02709961,0.45629883,0.7836914,NQ
0.03051758,0.5961914,0.81518555,NQ
0.022949219,0.55615234,0.8039551,NQ
-0.13012695,0.34106448,0.6230469,NQ
-0.13574219,0.43066406,0.6833496,NQ
-0.14355469,0.4489746,0.68237305,NQ
-0.18603516,0.3005371,0.6433106,NQ
-0.18066406,0.29101562,0.6723633,NQ
-0.15698244,0.3100586,0.7006836,NQ
-0.07421875,0.30249023,0.7463379,NQ
0.008300781,0.22705078,0.795166,NQ
0.10864258,0.17480469,0.8344727,NQ
0.23803711,0.14550781,0.89697266,NQ
0.3220215,0.017333984,0.8532715,NQ
0.36767578,-0.08666992,0.8405762,NQ
0.39013675,-0.1555176,0.8654785,NQ
0.6201172,-0.23632812,0.8955078,NQ
0.7670899,-0.30883792,0.8544922,NQ
0.81542975,-0.3647461,0.79541016,NQ
0.8413086,-0.52734375,0.7536621,NQ
0.883545,-0.5529785,0.7033692,NQ
0.8574219,-0.5666504,0.602295,NQ
0.8881836,-0.3615723,0.6369629,NQ
0.91943365,-0.2980957,0.8337403,NQ
0.91625977,-0.28344727,0.85253906,NQ
0.7575684,-0.43359375,0.6479492,NQ
0.56933594,-0.7038574,0.5793457,NQ
0.51538086,-0.6965332,0.5810547,NQ
0.27685547,-0.5715332,0.6357422,NQ
0.20019533,-0.4523926,0.62792975,NQ
0.1340332,-0.41064456,0.5788574,NQ
0.063964844,-0.607666,0.5341797,NQ
0.032958984,-0.64746094,0.4921875,NQ
0.07299805,-0.5900879,0.53100586,NQ
0.016601562,-0.5666504,0.61450195,NQ
-0.053222656,-0.6037598,0.7331543,NQ
-0.09399414,-0.6660157,0.70458984,NQ
-0.09399414,-0.6660157,0.70458984,NQ
-0.20483398,-0.5336914,0.8334961,NQ
-0.18701173,-0.22192383,0.71801764,NQ
-0.18701173,-0.22192383,0.71801764,NQ
0.0690918,0.22509767,0.87719727,NQ
0.10205078,0.8984375,0.8198243,NQ
0.038085938,0.8913574,0.70458984,NQ
0.19848633,0.1953125,0.1958008,NQ
0.56762695,0.0234375,0.2043457,NQ
1.1433105,1.3105469,0.8635254,NQ
1.1433105,1.3105469,0.8635254,NQ
1.1433105,1.3105469,0.8635254,NQ
1.1433105,1.3105469,0.8635254,NQ
1.1433105,1.3105469,0.8635254,NQ
0.73217773,0.39672855,0.1538086,NQ
0.8808594,0.7143555,0.57250977,NQ
0.8869629,0.7277832,0.6098633,NQ
0.9724121,0.9479981,0.46826172,NQ
0.9724121,0.9479981,0.46826172,NQ
1.421875,0.112548836,0.13720703,NQ
1.8100586,-0.34301758,0.47314453,NQ
1.392334,0.20117188,0.6218262,NQ
0.8071289,0.42675784,0.5942383,NQ
0.73559576,-0.25585938,-0.22680664,NQ
1.1105957,-0.49707034,0.3117676,NQ
0.72802734,-0.4020996,0.15673828,NQ
0.85595703,-0.19799806,0.16625977,NQ
1.1027832,-1.0939941,-0.6733399,NQ
1.3249512,-0.7973633,-0.1616211,NQ
1.5463867,-0.12353516,0.6516113,NQ
1.2099609,-0.5744629,0.1826172,NQ
0.5991211,-0.27075195,-0.576416,NQ
0.15649414,-0.33740237,-0.5541992,NQ
0.616211,-0.6035156,-0.32543945,NQ
1.0332031,-0.21069336,-0.03100586,NQ
0.9604493,-0.15820312,0.044189457,NQ
1.079834,-1.265625,-0.41748047,NQ
1.0192871,-0.36328125,-0.43237305,NQ
1.0705566,-0.44091797,-0.30664065,NQ
0.6599121,-0.19384766,-0.26293945,NQ
0.48315433,-0.35986328,-0.14819336,NQ
0.58496094,-1.4748536,0.041748047,NQ
0.875,-1.020752,-0.23144531,NQ
0.7507324,-0.59375,-0.328125,NQ
0.6103516,-0.40625003,-0.33886722,NQ
0.8078613,-0.6132813,-0.7634278,NQ
1.2158203,-0.4750977,0.19995117,NQ
1.0842285,-0.35644534,0.19702148,NQ
1.218506,0.16088867,0.46142578,NQ
1.1855469,0.011474609,0.06982422,NQ
1.2290039,0.085449226,-0.006591797,NQ
1.5070802,-0.19604492,-0.46679688,NQ
1.5917969,0.1484375,-0.28857422,NQ
1.9528809,-0.06982422,-0.17822267,NQ
1.7478027,-0.01928711,-0.06347656,NQ
1.5598146,0.17700195,-0.2475586,NQ
1.4460449,0.19458008,-0.32373047,NQ
1.1789551,0.064208984,-0.3540039,NQ
0.77246094,-0.044433594,-0.23974611,NQ
0.77246094,-0.044433594,-0.23974611,NQ
0.5222168,-0.09814453,-0.27172852,NQ
0.4753418,-0.042236328,-0.29174805,NQ
0.4055176,0.0703125,-0.17211914,NQ
0.4055176,0.0703125,-0.17211914,NQ
0.37939453,0.43286133,-0.024658205,NQ
0.4055176,0.66821295,0.040283203,NQ
0.54711914,0.8110352,0.032958984,NQ
0.5788574,0.8984375,-0.010009766,NQ
0.5644531,0.96337897,-0.05859375,NQ
0.49658203,1.0405273,-0.014892579,NQ
0.3688965,0.7597657,0.083740234,NQ
0.33959964,0.69140625,0.042236328,NQ
0.30200195,0.6865235,-0.049804688,NQ
0.42456058,0.47363284,0.18554689,NQ
0.6057129,0.3166504,0.39135742,NQ
0.7631836,0.20874023,0.3820801,NQ
1.0690918,-0.092773445,0.16186523,NQ
1.2619629,-0.18310547,0.0979004,NQ
1.5981445,-0.24072266,0.014160157,NQ
1.8085938,-0.1977539,-0.1784668,NQ
1.8034668,0.26293945,-0.6791993,NQ
1.453125,0.7416992,-0.5498047,NQ
1.2363281,0.85375977,-0.039062504,NQ
0.817627,0.5859375,0.1484375,NQ
0.6123047,0.47021484,0.10375977,NQ
0.66845703,0.38305664,0.10864258,NQ
0.73559576,0.3400879,0.072265625,NQ
0.73559576,0.3400879,0.072265625,NQ
0.7138672,0.16333008,0.028808594,NQ
0.6291504,-0.046142578,-0.028076172,NQ
0.6564942,-0.068847656,-0.006347657,NQ
0.71118164,0.013916016,0.032470703,NQ
0.89599615,0.25146484,0.2487793,NQ
0.9416504,0.29125977,0.3708496,NQ
0.9416504,0.29125977,0.3708496,NQ
1.0249023,0.3278809,0.5576172,NQ
1.0217285,0.42285156,0.88012695,NQ
1.041748,0.4104004,0.8872071,NQ
1.0734863,0.063964844,0.6838379,NQ
0.98608404,-0.13916016,0.5283203,NQ
1.0166016,-0.122558594,0.5070801,NQ
1.1508789,0.015136719,0.41479492,NQ
1.1843262,0.016357422,0.2890625,NQ
1.1777344,0.030273438,0.28320312,NQ
0.92578125,0.12158203,0.32226562,NQ
0.93554693,0.30932617,0.36230472,NQ
0.9873047,0.34619144,0.3718262,NQ
1.0866699,0.40112308,0.3232422,NQ
1.0195312,0.28735352,0.18603516,NQ
1.0119629,0.25439453,0.1591797,NQ
1.0012207,0.19018555,0.09936524,NQ
0.9614258,0.06713867,0.045166016,NQ
0.9484863,0.06762695,0.036376953,NQ
0.9511719,0.23461916,-0.13232422,NQ
1.0012207,0.33227542,-0.14868164,NQ
0.9375,0.06591797,-0.076416016,NQ
1.0732422,0.11010742,-0.068603516,NQ
1.1315918,0.084472656,0.039062504,NQ
1.0817871,0.09936524,0.17919922,NQ
1.0969238,0.1508789,0.2680664,NQ
1.1950684,0.26220703,0.37353516,NQ
0.8757324,0.45654297,0.5070801,NQ
0.8757324,0.45654297,0.5070801,NQ
0.7773438,0.50390625,0.4338379,NQ
0.64086914,0.17919922,0.92944336,NQ
0.64086914,0.17919922,0.92944336,NQ
0.673584,0.7331543,0.41625977,NQ
0.5258789,0.5710449,0.1484375,NQ
0.545166,0.57714844,0.18115236,NQ
0.59228516,0.52368164,0.27612305,NQ
0.68310547,0.60253906,0.16235352,NQ
0.7070313,0.64501953,0.15844728,NQ
0.70654297,0.53027344,0.2294922,NQ
0.61279297,0.5625,0.26416016,NQ
0.61157227,0.68212897,0.35961914,NQ
0.64941406,0.84521484,0.29052734,NQ
0.70874023,0.5930176,0.22607422,NQ
0.6972656,0.6425782,0.24414064,NQ
0.57666016,0.640625,0.5266113,NQ
0.6328125,0.850586,0.5612793,NQ
0.6933594,1.0537109,0.46875,NQ
0.68139654,0.70532227,0.24609375,NQ
0.5864258,0.58569336,0.022216797,NQ
0.6640625,0.52856445,0.014648438,NQ
0.75,0.5258789,-0.005126953,NQ
0.9602051,0.75903326,-0.04492188,NQ
0.95605475,0.7878418,-0.06616211,NQ
0.86303717,0.71777344,-0.0925293,NQ
0.68408203,0.41723636,0.013427735,NQ
0.7070313,0.5871582,-0.20898439,NQ
0.71972656,0.5456543,-0.21533203,NQ
0.6872559,0.67285156,0.045166016,NQ
0.6225586,0.5505371,0.10546875,NQ
0.70483404,0.37646484,0.18237305,NQ
0.7333985,0.701416,0.002197266,NQ
0.7036133,0.49951172,0.006347657,NQ
0.81152344,0.9394531,-0.14550781,NQ
0.8618164,0.38110352,-0.104492195,NQ
0.95654297,0.4074707,-0.14648438,NQ
0.984375,0.4338379,-0.13476562,NQ
0.88208014,0.41625977,-0.19360353,NQ
0.9016113,0.5534668,-0.32739258,NQ
0.72900397,0.47363284,-0.1760254,NQ
0.7407227,0.3869629,-0.081054695,NQ
0.8574219,0.19311523,-0.2541504,NQ
1.1276855,0.45996094,-0.26782227,NQ
1.1276855,0.45996094,-0.26782227,NQ
1.0837402,0.29663086,-0.26733398,NQ
0.9750977,0.19702148,-0.3352051,NQ
0.74243164,0.4985352,0.005371094,NQ
0.6931153,0.5812988,0.035888672,NQ
0.6142578,0.701416,0.049560547,NQ
0.63549805,0.70117193,0.048095703,NQ
0.5859375,0.6901856,0.18237305,NQ
0.59350586,0.7041016,0.20898439,NQ
0.97680664,0.62792975,0.09863282,NQ
1.3530273,0.43066406,0.4489746,NQ
1.2836915,0.20288086,0.12084961,NQ
1.2954103,0.08154297,-0.003173828,NQ
1.2719728,-0.12280274,-0.11206055,NQ
1.2055664,-0.18432617,-0.040039062,NQ
1.1181641,-0.24853517,0.050781254,NQ
0.9338379,0.06542969,0.1772461,NQ
0.82495123,0.28271484,0.13061523,NQ
0.7277832,0.33227542,0.08178712,NQ
0.663086,0.3483887,0.08886719,NQ
0.5917969,0.31079102,0.1940918,NQ
0.6557618,0.28198242,0.171875,NQ
0.6779785,0.2607422,0.16479492,NQ
0.71215826,0.12817383,0.19262695,NQ
0.76586914,0.12280274,0.2060547,NQ
0.8317871,0.13720703,0.21704103,NQ
1.0151367,0.13647461,0.23828126,NQ
1.1464844,0.10424805,0.22924805,NQ
1.1789551,0.064453125,0.20727539,NQ
1.1533203,0.10522462,0.2055664,NQ
1.1916504,0.1640625,0.25195312,NQ
1.1870117,0.17138672,0.23974611,NQ
1.0668945,0.16113281,0.14916992,NQ
1.0288086,0.13476562,0.16186523,NQ
1.0019531,0.12109375,0.189209,NQ
0.92968756,0.18603516,0.19628906,NQ
0.8535157,0.18603516,0.21972656,NQ
0.8535157,0.18603516,0.21972656,NQ
0.68408203,-0.040283203,0.20458986,NQ
0.7902832,0.2175293,0.20141602,NQ
0.84936523,0.29370117,0.20996094,NQ
1.1235352,0.2229004,0.24169922,NQ
1.1728516,0.02734375,0.1706543,NQ
1.0634766,0.034423828,0.21777345,NQ
0.9313965,0.09838867,0.29003906,NQ
0.9245606,0.27905273,0.28979492,NQ
1.0314941,0.3183594,0.29296875,NQ
1.1809082,0.33544922,0.41137698,NQ
1.0129395,0.27246094,0.47705078,NQ
0.7351074,0.20678712,0.41235352,NQ
0.67578125,0.18896484,0.38427737,NQ
0.70190436,0.20678712,0.37036136,NQ
0.79174805,0.22509767,0.33764648,NQ
0.8703614,0.22656251,0.37426758,NQ
0.9042969,0.16699219,0.39111328,NQ
0.92407227,0.17358398,0.41064456,NQ
0.8977051,0.25268555,0.43115237,NQ
